0,1,2,3,4,5,class,file_name
91.18999958,14937.83387,0.002280235,3701.711521,126.939106,1065.215637,no_dust,ESP_011295_2205_RED.NOMAP.browse-Block-1.jpg
75.87286949,13590.8894,0.001058578,1571.262872,87.49705505,1342.926392,no_dust,ESP_011296_0975_RED.NOMAP.browse-Block-19.jpg
74.30942059,13427.01226,-0.00106144,1434.607717,74.40700245,1147.381399,no_dust,ESP_011296_0975_RED.NOMAP.browse-Block-20.jpg
79.65856075,13967.44669,-0.002016068,1705.522333,99.858531,1370.596017,no_dust,ESP_011296_0975_RED.NOMAP.browse-Block-22.jpg
72.67714977,13250.70509,-0.000296593,1360.473391,202.4487209,699.0676524,no_dust,ESP_011296_0975_RED.NOMAP.browse-Block-36.jpg
75.92588425,13596.36058,0.000397682,1471.030557,204.6137867,611.3241803,no_dust,ESP_011296_0975_RED.NOMAP.browse-Block-38.jpg
13.73495579,3313.764715,0.000153542,166.2262945,134.6019707,2257.582377,no_dust,ESP_011313_1900_RED.NOMAP.browse-Block-11.jpg
27.84514904,6325.16068,-8.49E-05,182.3058615,47.42970943,119.1511586,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-1.jpg
1.632027626,413.5035305,3.34E-05,29.86536503,94.44106483,26.32963364,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-10.jpg
1.53523922,389.1290416,-0.000274658,30.29727738,101.5697441,33.5216975,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-12.jpg
7.637366616,1889.199118,0.00023628,74.18121755,105.9033813,366.5757115,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-13.jpg
6.882036014,1707.556764,-0.000632622,71.70492719,106.2706564,213.1785715,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-14.jpg
34.28182125,7566.621151,-0.001048088,355.517721,63.0579586,1055.089197,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-2.jpg
26.50835037,6056.936705,0.001238823,193.3221964,58.46788788,375.9213016,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-3.jpg
21.99090958,5124.081838,-0.000738144,232.0627512,79.30901623,138.1209082,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-4.jpg
23.54560375,5449.733501,0.000717163,181.279159,62.02100468,293.6730655,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-5.jpg
30.16734123,6782.603537,0.00048542,362.8149345,84.2022934,833.4836116,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-6.jpg
16.23783588,3876.980836,-0.000622749,138.4219614,75.10534763,721.5464571,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-8.jpg
1.190400124,302.1349791,-0.000331879,28.40868176,93.36183357,24.31343338,no_dust,ESP_011314_1585_RED.NOMAP.browse-Block-9.jpg
89.2440176,14792.72981,-0.0004673,1486.325863,60.07823658,957.0480563,no_dust,ESP_011319_1305_RED.NOMAP.browse-Block-2.jpg
80.90878487,14085.50867,0.002157211,1133.918958,114.888937,595.5690459,no_dust,ESP_011319_1305_RED.NOMAP.browse-Block-5.jpg
88.61927032,14744.53886,-0.000657082,593.6066366,95.17338085,370.4355448,no_dust,ESP_011321_1335_RED.NOMAP.browse-Block-10.jpg
69.99917507,12949.90513,0.002216339,454.7093628,129.3971434,571.1836611,no_dust,ESP_011321_1335_RED.NOMAP.browse-Block-4.jpg
87.91962147,14689.64364,0.000406265,847.5721472,52.47603416,873.2246225,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-1.jpg
51.51453495,10482.4591,-0.000114441,614.2486915,105.2198582,2529.553139,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-10.jpg
12.90082455,3123.278985,0.001067162,243.9512022,160.6117744,1547.905897,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-11.jpg
3.969540596,996.4755994,0.000858307,198.2617581,191.1252985,234.7177931,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-12.jpg
0.84497904,214.7556655,-0.00015625,225.1079802,191.0992388,53.50276505,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-13.jpg
0.809508384,205.7693341,0.000708841,247.5968326,203.0878639,119.7826477,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-14.jpg
83.31511974,14303.94636,0.000918388,825.2320558,112.6976099,1290.612073,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-2.jpg
90.98183155,14922.67337,0.001894951,1398.682044,140.6633396,4955.153578,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-3.jpg
81.16121292,14108.96681,0.000255585,792.8662586,102.6323509,1473.500479,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-4.jpg
88.66644859,14748.20529,-0.000566483,1272.699033,117.3715792,4503.13174,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-5.jpg
69.15191174,12851.7506,0.002691269,535.9471935,77.52114487,517.4208442,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-6.jpg
85.54879189,14496.34614,0.00020504,838.1090574,79.3440094,1284.18772,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-7.jpg
64.89030361,12336.27592,0.000565529,560.0914752,78.91043663,933.6217811,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-8.jpg
83.13783646,14288.24845,-0.001922607,1358.228191,126.9423742,2755.973502,no_dust,ESP_011335_1005_RED.NOMAP.browse-Block-9.jpg
96.38277054,15287.96803,-0.005210876,3355.753595,126.1457462,1602.894098,no_dust,ESP_011337_2360_RED.NOMAP.browse-Block-2.jpg
79.35141563,13937.96382,-0.000231743,1150.578067,51.10632801,425.3831655,no_dust,ESP_011341_0980_RED.NOMAP.browse-Block-1.jpg
81.74097061,14162.36123,0.001657486,1261.622426,57.19730854,516.0052788,no_dust,ESP_011341_0980_RED.NOMAP.browse-Block-2.jpg
95.88277817,15256.60128,-0.001504898,3636.882627,51.9510231,567.7875144,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-2.jpg
65.28961658,12386.1182,0.000763893,1337.646691,98.82414627,153.656173,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-25.jpg
57.12534428,11303.65783,-0.001397133,1974.737185,109.9991322,220.2640183,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-27.jpg
88.4967041,14734.99291,0.000597,2384.145975,140.5898533,262.2410757,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-30.jpg
81.93211555,14179.81791,-0.000311852,2490.594766,131.8130684,597.0872814,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-32.jpg
83.43355179,14314.39814,0.001269341,2747.014922,105.9001017,1442.961915,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-34.jpg
71.01715565,13065.93829,0.000238419,3315.049601,146.3221712,330.7321556,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-38.jpg
47.70574093,9889.126219,-2.00E-05,1516.599898,41.51778793,236.2380964,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-4.jpg
1.776723862,449.9078371,-0.000518799,243.2892282,52.99286747,30.48493925,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-5.jpg
1.553721428,393.7849138,-0.000605583,136.7722841,60.72731781,55.4396272,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-7.jpg
0.853829384,216.9974683,-0.000242233,167.3905601,39.73028851,72.51603993,no_dust,ESP_011345_0950_RED.NOMAP.browse-Block-8.jpg
75.61995506,13564.71094,-0.000706673,876.9477086,75.71624088,347.2355198,no_dust,ESP_011348_0950_RED.NOMAP.browse-Block-12.jpg
88.18639755,14710.69066,-0.000710487,2234.471451,46.39315224,300.2753038,no_dust,ESP_011348_0950_RED.NOMAP.browse-Block-3.jpg
7.915492058,1955.79546,-0.001723289,498.9735926,162.7728577,54.65769973,no_dust,ESP_011348_0950_RED.NOMAP.browse-Block-33.jpg
11.15960598,2721.162719,-5.82E-05,534.6543856,165.5057201,64.45445603,no_dust,ESP_011348_0950_RED.NOMAP.browse-Block-36.jpg
17.67215252,4194.093918,0.001469612,495.4259136,173.1246185,65.20172868,no_dust,ESP_011348_0950_RED.NOMAP.browse-Block-38.jpg
84.88075733,14439.85015,-0.001208305,2212.437213,48.40571594,206.3778789,no_dust,ESP_011348_0950_RED.NOMAP.browse-Block-4.jpg
90.88552952,14915.63055,0.003191948,3110.104021,43.91514874,331.4118934,no_dust,ESP_011348_0950_RED.NOMAP.browse-Block-5.jpg
78.54038715,13859.20631,0.001280785,1339.314472,99.27597809,2295.380928,no_dust,ESP_011350_0945_RED.NOMAP.browse-Block-11.jpg
86.58039093,14581.83559,0.001617432,1629.99504,82.41982651,934.5537624,no_dust,ESP_011351_0945_RED.NOMAP.browse-Block-1.jpg
78.95404816,13899.54056,-0.001347542,1182.511392,62.97208977,825.2436058,no_dust,ESP_011351_0945_RED.NOMAP.browse-Block-2.jpg
83.72513294,14340.01101,-0.002793312,1112.684102,87.38698101,744.9545481,no_dust,ESP_011351_0945_RED.NOMAP.browse-Block-35.jpg
84.95468616,14446.14627,0.001366615,1399.730435,105.0197744,792.7413854,no_dust,ESP_011351_0945_RED.NOMAP.browse-Block-37.jpg
78.31349373,13836.9376,-0.001479149,1158.700352,70.52234459,759.633471,no_dust,ESP_011351_0945_RED.NOMAP.browse-Block-4.jpg
85.22219181,14468.83693,-0.000343323,1381.260223,82.32043457,2488.844852,no_dust,ESP_011358_1255_RED.NOMAP.browse-Block-9.jpg
82.69742489,14248.97926,-0.002705574,4132.947065,70.54338169,852.4055678,no_dust,ESP_011359_1695_RED.NOMAP.browse-Block-1.jpg
39.88047123,8579.068178,-0.000379562,608.0160159,114.4782524,558.4280816,no_dust,ESP_011368_1860_RED.NOMAP.browse-Block-3.jpg
26.89015388,6133.908865,0.00124073,1632.075372,146.5995808,512.155796,no_dust,ESP_011370_0980_RED.NOMAP.browse-Block-1.jpg
90.60416222,14894.94715,0.002510071,2269.733232,80.96759033,696.2890478,no_dust,ESP_011370_1525_RED.NOMAP.browse-Block-1.jpg
0.955724716,242.7963929,-0.000274658,50.27748291,83.30818939,33.96319915,no_dust,ESP_011385_1695_RED.NOMAP.browse-Block-2.jpg
15.00974178,3602.191806,-0.001415253,401.1157588,133.5425463,262.9089297,no_dust,ESP_011386_2065_RED.NOMAP.browse-Block-2.jpg
18.75409126,4430.577333,0.000809669,479.6720508,135.9690952,297.9882455,no_dust,ESP_011386_2065_RED.NOMAP.browse-Block-8.jpg
51.28983021,10448.26002,-3.15E-05,340.6501722,93.61709595,360.3258328,no_dust,ESP_011390_1410_RED.NOMAP.browse-Block-19.jpg
87.09594727,14623.76252,0.000917435,871.4952804,78.48990631,800.5067074,no_dust,ESP_011392_1370_RED.NOMAP.browse-Block-4.jpg
1.687474251,427.4583646,-0.000161171,166.1674242,94.12977314,51.59443651,no_dust,ESP_011393_1525_RED.NOMAP.browse-Block-23.jpg
98.73292923,15428.70564,-0.000295639,1941.323364,80.4256258,632.2457998,no_dust,ESP_011394_0935_RED.NOMAP.browse-Block-1.jpg
58.93319607,11554.8434,-0.000266075,529.8427667,199.6046743,332.0627509,no_dust,ESP_011394_0935_RED.NOMAP.browse-Block-27.jpg
97.16267109,15335.89647,-0.003237724,1798.357042,79.30619717,699.3353176,no_dust,ESP_011394_0935_RED.NOMAP.browse-Block-3.jpg
52.52449036,10634.92295,0.002106667,488.7023185,87.08986187,3003.452053,no_dust,ESP_011395_1915_RED.NOMAP.browse-Block-10.jpg
43.8952446,9266.494874,2.86E-05,491.5902805,75.14045143,2159.374345,no_dust,ESP_011395_1915_RED.NOMAP.browse-Block-11.jpg
55.0582552,11008.44361,-0.000804901,430.7715791,85.74253559,2251.737475,no_dust,ESP_011395_1915_RED.NOMAP.browse-Block-12.jpg
59.19146061,11590.19345,-0.001096725,730.1311157,82.43727398,2357.072119,no_dust,ESP_011395_1915_RED.NOMAP.browse-Block-15.jpg
1.665587425,421.950612,-0.000641823,108.4121729,69.61238098,245.6567221,no_dust,ESP_011396_1115_RED.NOMAP.browse-Block-5.jpg
83.20690155,14294.37143,-9.35E-05,1703.645916,68.82408237,1850.907759,no_dust,ESP_011398_1275_RED.NOMAP.browse-Block-1.jpg
13.53870392,3269.072995,-0.000281334,288.4159707,118.6298752,288.7440997,no_dust,ESP_011398_1275_RED.NOMAP.browse-Block-10.jpg
14.96669769,3592.505872,-0.000735283,308.110516,69.58156967,75.41982764,no_dust,ESP_011398_1275_RED.NOMAP.browse-Block-13.jpg
72.84749428,13269.35362,-0.000149581,1382.948459,69.82214558,172.3145378,no_dust,ESP_011398_1275_RED.NOMAP.browse-Block-20.jpg
71.12415791,13078.01443,0.000491142,723.870507,56.47986984,755.2715083,no_dust,ESP_011404_0945_RED.NOMAP.browse-Block-4.jpg
70.95757484,13059.20416,0.000436783,1942.349022,61.78432941,770.4707982,no_dust,ESP_011405_0930_RED.NOMAP.browse-Block-21.jpg
88.23503494,14714.51252,0.001646996,1353.478653,77.94760036,1120.490654,no_dust,ESP_011406_0945_RED.NOMAP.browse-Block-12.jpg
68.71782303,12800.90567,0.001296043,637.2093556,62.07389164,467.1440924,no_dust,ESP_011407_0945_RED.NOMAP.browse-Block-3.jpg
5.668931007,1413.440628,-0.000263214,208.8142242,211.4976444,49.14300936,no_dust,ESP_011407_0945_RED.NOMAP.browse-Block-33.jpg
72.41621017,13222.0261,4.77E-06,685.0017519,58.80349541,496.9713766,no_dust,ESP_011407_0945_RED.NOMAP.browse-Block-4.jpg
58.51199627,11496.90534,-0.001429558,1648.202285,120.9288921,1069.818153,no_dust,ESP_011410_1535_RED.NOMAP.browse-Block-11.jpg
75.68512917,13571.46916,0.000546455,1895.399272,126.842267,250.0436561,no_dust,ESP_011413_0970_RED.NOMAP.browse-Block-2.jpg
95.65418243,15242.0939,-9.92E-05,2552.431072,125.7208204,796.5435731,no_dust,ESP_011413_0970_RED.NOMAP.browse-Block-3.jpg
40.49087048,8685.661379,0.000444412,442.9257486,126.1393375,959.1419506,no_dust,ESP_011413_1790_RED.NOMAP.browse-Block-15.jpg
48.69016171,10045.25939,0.000515938,792.6111514,143.0052023,568.9670778,no_dust,ESP_011418_1765_RED.NOMAP.browse-Block-3.jpg
28.21844101,6399.422044,-1.62E-05,398.7220812,138.6228743,1279.564936,no_dust,ESP_011418_1765_RED.NOMAP.browse-Block-9.jpg
55.48748016,11070.44699,-0.001847267,652.1446623,71.85583305,495.6672557,no_dust,ESP_011420_0930_RED.NOMAP.browse-Block-7.jpg
7.887039185,1948.989605,-0.001749992,163.5783346,82.06701946,579.2928974,no_dust,ESP_011421_1300_RED.NOMAP.browse-Block-10.jpg
86.87440395,14605.81095,-0.002026558,3986.097254,97.65804005,368.4976578,no_dust,ESP_011422_0930_RED.NOMAP.browse-Block-10.jpg
84.76816177,14430.24,0.00022316,3803.018961,78.11195469,275.6104625,no_dust,ESP_011422_0930_RED.NOMAP.browse-Block-5.jpg
84.77302551,14430.65565,-5.72E-06,3885.416288,80.78651428,285.2265205,no_dust,ESP_011422_0930_RED.NOMAP.browse-Block-8.jpg
14.70356941,3533.215247,-0.00182724,185.3295102,150.930088,193.9695767,no_dust,ESP_011424_1340_RED.NOMAP.browse-Block-12.jpg
16.74214939,3988.948528,9.62E-05,246.5852601,160.6155202,107.021394,no_dust,ESP_011424_1340_RED.NOMAP.browse-Block-13.jpg
26.5398247,6063.293002,0.000989901,322.9001677,136.820444,84.03670209,no_dust,ESP_011424_1340_RED.NOMAP.browse-Block-14.jpg
82.77086735,14255.55469,0.000598907,3281.44745,118.695344,4372.420253,no_dust,ESP_011424_1340_RED.NOMAP.browse-Block-3.jpg
68.88999939,12821.11783,0.001718521,4142.25266,111.1616402,878.1153577,no_dust,ESP_011430_1885_RED.NOMAP.browse-Block-12.jpg
65.54909706,12418.33563,-0.002083778,1069.632622,131.2032433,381.4381367,no_dust,ESP_011431_0930_RED.NOMAP.browse-Block-10.jpg
60.55452347,11774.55317,0.000969887,1263.790117,125.1021347,225.317724,no_dust,ESP_011431_0930_RED.NOMAP.browse-Block-15.jpg
78.0513382,13811.07985,-0.000458717,1224.061765,112.3806543,1104.300719,no_dust,ESP_011431_0930_RED.NOMAP.browse-Block-2.jpg
93.59609127,15106.77497,0.000182152,5133.310622,98.89841652,989.5439658,no_dust,ESP_011431_1330_RED.NOMAP.browse-Block-6.jpg
93.30961704,15087.26771,-0.001908302,4447.023057,110.0881748,1071.896671,no_dust,ESP_011431_1330_RED.NOMAP.browse-Block-8.jpg
96.20816231,15277.07089,-0.001185417,15546.01941,103.6379881,1623.205241,no_dust,ESP_011431_2290_RED.NOMAP.browse-Block-6.jpg
49.79763508,10218.59249,-0.000689507,1037.005459,106.3748131,86.41334626,no_dust,ESP_011432_0925_RED.NOMAP.browse-Block-12.jpg
72.88434505,13273.38023,-0.000444412,1194.378032,147.9606619,142.3725723,no_dust,ESP_011432_0925_RED.NOMAP.browse-Block-22.jpg
17.63275623,4185.438747,-0.000514984,663.7455728,163.9895878,219.6863921,no_dust,ESP_011433_1285_RED.NOMAP.browse-Block-13.jpg
16.07028008,3839.667517,-0.001115799,503.3926246,146.2873363,330.7038949,no_dust,ESP_011433_1285_RED.NOMAP.browse-Block-14.jpg
5.602662919,1397.289213,0.000163872,393.6167625,197.6086757,318.9685993,no_dust,ESP_011433_1285_RED.NOMAP.browse-Block-15.jpg
13.10373476,3169.744498,-0.000621189,510.2597748,164.3835242,246.0599109,no_dust,ESP_011433_1285_RED.NOMAP.browse-Block-16.jpg
48.48977566,10013.63445,-0.000286102,1345.069113,117.5256014,141.4152686,no_dust,ESP_011433_1285_RED.NOMAP.browse-Block-9.jpg
78.1425333,13820.09048,0.000267982,496.9257745,119.1976128,305.3289225,no_dust,ESP_011436_1425_RED.NOMAP.browse-Block-2.jpg
85.78492641,14516.10264,0.001026154,915.4537496,99.15298653,952.569628,no_dust,ESP_011442_2255_RED.NOMAP.browse-Block-17.jpg
19.24484253,4537.070881,-0.000230789,278.6028785,177.976573,45.69269325,no_dust,ESP_011447_0950_RED.NOMAP.browse-Block-1.jpg
72.47943878,13228.98784,-0.002953529,993.5848063,70.01819515,1674.277431,no_dust,ESP_011447_0950_RED.NOMAP.browse-Block-16.jpg
3.902177811,979.8283501,3.72E-05,255.51159,165.784873,50.13958292,no_dust,ESP_011448_0950_RED.NOMAP.browse-Block-1.jpg
73.80213261,13372.78904,0.001742363,761.7356184,58.85853672,828.2149764,no_dust,ESP_011448_0950_RED.NOMAP.browse-Block-18.jpg
3.299803734,830.5612474,0.000152588,266.6610946,164.7443304,55.26946716,no_dust,ESP_011448_0950_RED.NOMAP.browse-Block-2.jpg
9.480156898,2327.566634,-0.000823975,285.408046,176.4888754,42.95412849,no_dust,ESP_011448_0950_RED.NOMAP.browse-Block-3.jpg
5.896310806,1468.792774,6.39E-05,288.395606,176.2765837,46.23286484,no_dust,ESP_011448_0950_RED.NOMAP.browse-Block-4.jpg
32.12061882,7159.023646,-0.001597404,650.4044917,56.41208935,714.811972,no_dust,ESP_011460_0980_RED.NOMAP.browse-Block-2.jpg
27.87870884,6331.848347,-0.000529289,489.8914382,110.510169,739.779224,no_dust,ESP_011465_2075_RED.NOMAP.browse-Block-12.jpg
75.61752319,13564.4586,0.000930786,1011.537604,54.45978355,1098.320335,no_dust,ESP_011472_1225_RED.NOMAP.browse-Block-5.jpg
45.48082352,9529.104689,-0.001580238,872.2753547,40.74420261,385.0467856,no_dust,ESP_011486_0980_RED.NOMAP.browse-Block-1.jpg
48.9810133,10091.01873,-0.000198364,899.9508304,39.45197487,308.185535,no_dust,ESP_011486_0980_RED.NOMAP.browse-Block-2.jpg
84.82458115,14435.05863,-0.000109673,2015.950154,92.93993664,603.4379274,no_dust,ESP_011493_2155_RED.NOMAP.browse-Block-14.jpg
88.16256523,14708.81623,0.000126839,15432.81808,109.7800531,1211.056282,no_dust,ESP_011494_2265_RED.NOMAP.browse-Block-2.jpg
53.46635342,10775.26917,-0.001292229,645.0530179,50.10459709,1239.244257,no_dust,ESP_011495_1415_RED.NOMAP.browse-Block-9.jpg
12.93243885,3130.523932,0.001051903,89.1309584,95.06266022,957.0104265,no_dust,ESP_011496_1100_RED.NOMAP.browse-Block-5.jpg
11.80940151,2871.935422,-0.000166893,150.8386259,92.62309551,1214.247333,no_dust,ESP_011496_1100_RED.NOMAP.browse-Block-7.jpg
89.24134254,14792.52513,-0.000770569,2035.866418,178.5736904,452.3391971,no_dust,ESP_011497_1090_RED.NOMAP.browse-Block-14.jpg
75.46844959,13548.96776,-0.000800133,1679.800125,56.46513462,473.5951494,no_dust,ESP_011497_1090_RED.NOMAP.browse-Block-2.jpg
86.08112812,14540.72705,-0.001514435,2024.609518,95.36530399,416.6414029,no_dust,ESP_011497_1090_RED.NOMAP.browse-Block-7.jpg
87.72045135,14673.83751,-0.000315666,2253.017104,126.6150589,408.0668377,no_dust,ESP_011497_1090_RED.NOMAP.browse-Block-8.jpg
