,0,1,2,3,4,5,class
82,0.0,0.0,0.000102996826171875,14.472150792003958,121.38123321533203,508.2397873494192,dust
83,0.0038909912109375,0.9921876189764589,-0.0002880096435546875,24.178806221982086,179.73676586151123,190.6663158892251,dust
84,0.0,0.0,0.00017452239990234375,14.884831398069764,191.9272575378418,336.1997008285107,dust
85,0.008025169372558594,2.046353786658983,-0.0002307891845703125,24.328479713582055,191.3953094482422,461.8486914539244,dust
86,0.0017023086547851562,0.43408580911545863,-0.0001220703125,16.52093695104122,58.68402099609375,228.51779299601912,dust
87,0.0,0.0,-0.0001888275146484375,13.486970865833428,194.96285247802734,438.9698458001367,dust
88,0.0,0.0,-0.00018024444580078125,17.614262548383522,191.567795753479,339.98982283370975,dust
89,0.0,0.0,0.000213623046875,14.189468338154256,183.9840726852417,523.3188238124027,dust
90,0.0,0.0,-0.0001125335693359375,13.443435656281508,210.5768928527832,479.2051050978287,dust
91,0.002918243408203125,0.7441435529472074,-0.000152587890625,14.32979581411928,160.91143703460693,312.5037733080081,dust
92,0.0,0.0,-0.00029277801513671875,14.979185972325467,202.16817665100098,493.1236254885671,dust
93,0.004620552062988281,1.178219426560645,-0.0003719329833984375,16.019523482271325,143.60192108154297,174.43394612328848,dust
94,0.0,0.0,-1.52587890625e-05,14.768548965221271,182.95595169067383,836.0183749167254,dust
95,0.0034046173095703125,0.8681658225214046,-0.0002155303955078125,20.929344130792742,140.58762645721436,700.3439680273392,dust
96,0.0,0.0,-0.00042778201219512195,17.514248102063526,105.36085461128049,1914.6898039571402,dust
97,0.0,0.0,-0.00025177001953125,13.980964597256389,48.43452453613281,182.91440841346048,dust
98,0.003158346036585366,0.80536826417958,-7.621951219512195e-05,18.169906625288135,64.24923018292682,1046.0151861451864,dust
99,0.0,0.0,-0.00027561187744140625,9.762997551296394,58.03643035888672,91.26895366696408,dust
100,0.0,0.0,-0.00014400482177734375,7.301030138259193,63.70555877685547,144.16014198207995,dust
101,0.0,0.0,0.00028324127197265625,5.934946933629362,58.362080574035645,216.34050963453151,dust
102,0.0,0.0,9.5367431640625e-06,7.097536086945183,43.14804267883301,295.9255511691973,dust
103,0.00194549560546875,0.49609759444138035,4.76837158203125e-06,6.4777688979875165,56.157715797424316,124.29173701722011,dust
104,0.0007295608520507812,0.18603748501391235,4.57763671875e-05,11.86411285190843,25.499342918395996,107.42539362647052,dust
105,0.08997917175292969,22.936592545647724,-0.000164031982421875,101.55717084101343,87.50175476074219,868.1721370422747,dust
106,1.0892343521118164,276.568328314692,0.00011539459228515625,19.665635095631842,191.94037532806396,312.7133380946016,dust
107,3.7073850631713867,931.638487102081,4.1961669921875e-05,66.63314437690133,117.95005416870117,2482.5202543610662,dust
108,1.6128158569335938,408.66686852968996,-3.62396240234375e-05,34.339820860503096,33.87356472015381,159.03109797468474,dust
109,0.058121681213378906,14.817650579584551,-0.001277923583984375,19.704006469328306,125.97035789489746,2543.566784538372,dust
110,0.0,0.0,-0.0005846023559570312,36.92818893588875,99.94527244567871,1216.0320772214602,dust
111,1.5113900533536586,383.1201637118065,-0.0004611280487804878,52.86407181479995,136.1316425304878,1959.871620320386,dust
112,0.002186547256097561,0.5575647693159749,-0.00015148628048780488,53.83998187491779,67.06490758384146,740.6151515253773,dust
113,0.016050338745117188,4.092578766631047,-0.0010738372802734375,39.24909857831881,172.78913593292236,622.2681898867755,dust
114,0.0,0.0,-0.00012969970703125,17.479639036522713,106.26018333435059,777.445015203822,dust
115,0.012888908386230469,3.286505514529381,-2.288818359375e-05,30.05706787056988,144.20965003967285,471.174194138694,dust
116,0.0,0.0,-0.00051116943359375,6.954885221493896,98.76278400421143,406.2796174339532,dust
117,0.023345947265625,5.952671519480646,-0.0003528594970703125,9.506742352907168,108.23563385009766,806.7364784129313,dust
118,0.0,0.0,-4.1961669921875e-05,11.971990583566367,116.48423767089844,780.5368723680731,dust
119,0.0,0.0,-0.00035953521728515625,25.64874350018989,95.83657264709473,606.3072224695577,dust
120,0.0,0.0,-0.00032520294189453125,19.86542977247791,138.59465503692627,1483.9688407932524,dust
121,1.0274648666381836,260.94785694056026,-0.0059070587158203125,395.7844671360734,70.41362190246582,548.569473638716,dust
122,0.02407550811767578,6.138674939916199,-0.0008640289306640625,13.668936936559476,50.666869163513184,386.162633960832,dust
123,0.5933761596679688,150.95882544846972,-0.00017070770263671875,38.06943604416194,106.06635856628418,359.13086189101955,dust
124,0.03647804260253906,9.300570216055345,3.24249267578125e-05,17.095037459275773,122.55009078979492,333.7486391366547,dust
125,1.5505599975585938,392.9885630714125,-0.00043964385986328125,53.809462354014784,140.03681659698486,330.79364747550557,dust
126,0.06784915924072266,17.296932097974604,-0.0002002716064453125,13.764968831961596,151.75079727172852,998.1738713583662,dust
127,0.05763530731201172,14.693681535914038,0.00023746490478515625,14.295309964057196,183.60262298583984,226.96543020795798,dust
128,0.014591217041015625,3.7205474418442464,1.9073486328125e-05,9.461069106691866,176.0001392364502,874.1079673573187,dust
129,0.02456188201904297,6.262676628807639,-8.487701416015625e-05,14.828215591855951,182.15481090545654,663.8614906224354,dust
130,0.013605182926829268,3.469136545339006,-0.0002610518292682927,10.73159482514462,167.8407726753049,417.0525934959608,dust
131,0.04397389481707317,11.2114094749283,6.955030487804877e-05,18.757518097296906,176.7524285442073,959.4313827264109,dust
132,0.00583648681640625,1.4882700736052357,-0.0011472702026367188,14.821706409295984,75.08878231048584,317.7963483913464,dust
133,0.14129161834716797,36.00939935711267,-7.915496826171875e-05,20.733675950460565,62.31304740905762,423.5620908124779,dust
134,0.0014591217041015625,0.37207390550975095,-0.00048542022705078125,16.589739563866715,94.64359283447266,100.08981276903069,dust
135,0.09241104125976562,23.55627572069352,0.00018215179443359375,19.486988988121993,84.64874172210693,399.01855201704717,dust
136,0.02067089080810547,5.270649870340094,-0.0002918243408203125,15.970846090986015,105.39257144927979,158.48990678410163,dust
137,0.11843204498291016,30.186145321363256,-6.771087646484375e-05,26.208209033195846,98.66409111022949,336.8367272905244,dust
138,0.0024318695068359375,0.6201208102538653,-7.05718994140625e-05,8.89774131276863,105.47010326385498,208.78814388963568,dust
139,0.5184745788574219,131.9422017197212,-0.0003452301025390625,42.169433474566176,79.97991847991943,243.34242262213783,dust
140,0.2135181427001953,54.40153639128766,-0.0011682510375976562,112.79467350854081,115.00533771514893,1962.0039759872604,dust
141,0.11551380157470703,29.442675963196052,-0.0009832382202148438,82.57819937351287,98.38918495178223,923.1114459162096,dust
142,0.0,0.0,-0.0006608963012695312,38.24833158683628,83.27169990539551,1446.1321937945834,dust
143,0.0,0.0,-7.43865966796875e-05,45.20847892207894,102.61203670501709,842.2328625106246,dust
144,0.0,0.0,-0.00026988983154296875,40.46730511056969,141.7898120880127,645.4786081357671,dust
145,0.0,0.0,-0.0004596710205078125,48.048599031866615,137.3592758178711,621.5496299168444,dust
146,0.014104843139648438,3.5965360540103553,4.76837158203125e-05,73.13488578569013,172.89787483215332,954.565929245255,dust
147,0.0,0.0,-0.0001239776611328125,50.02697752369204,178.12866687774658,623.4164253719873,dust
148,0.07337080792682926,18.704172745885607,-3.048780487804878e-05,63.459979038704596,96.53934737042682,1618.352800107612,dust
149,0.0,0.0,-0.0014333724975585938,31.953259320870234,107.39399909973145,183.14345359795877,dust
150,0.0,0.0,-0.0007907774390243903,32.33169335332958,97.0156650152439,437.29684492741956,dust
151,0.0,0.0,-0.00182342529296875,30.841482652293053,85.46446323394775,801.1913812575258,dust
152,0.0,0.0,1.621246337890625e-05,36.09660434696581,116.60291481018066,495.8370056640351,dust
153,0.0,0.0,0.0005826950073242188,28.575604099248057,89.3027286529541,918.258256562032,dust
154,0.0,0.0,-9.059906005859375e-05,34.54419993533392,79.930983543396,1049.7337497215872,dust
155,0.0,0.0,-0.0005512237548828125,34.67410438670413,126.80083560943604,1455.5508629873736,dust
156,0.0,0.0,8.678436279296875e-05,28.21437548837891,105.88878440856934,529.0338060952712,dust
157,0.0,0.0,-0.001607278963414634,36.3371668145202,137.71927591463415,1569.1567313354556,dust
158,0.0,0.0,0.00016689300537109375,8.814608546060299,47.97176933288574,466.0746291311157,dust
159,0.0,0.0,-0.0017595291137695312,9.162288430851731,103.4345350265503,650.6104318207756,dust
160,0.0,0.0,0.00016117095947265625,8.381970379602535,89.41049575805664,391.49978813923343,dust
161,0.0,0.0,-0.0006246566772460938,8.500599470949055,93.53720664978027,596.3757862279532,dust
162,0.0,0.0,-0.00046634674072265625,8.233961841541714,173.56964778900146,1134.0892615817381,dust
163,0.0,0.0,0.00028228759765625,8.631927410548087,128.962477684021,740.1869761318957,dust
164,0.0,0.0,-0.001010861280487805,9.218784229683859,202.14228086890245,503.4142130903197,dust
165,0.0,0.0,0.0006993140243902439,11.313398901203799,197.67573742378048,593.4142478365419,dust
166,0.0,0.0,0.0003795623779296875,4.3817423333493934,180.90569496154785,543.0288968581815,dust
167,0.0,0.0,0.00019168853759765625,3.7190007796007194,147.2111406326294,285.1856375669092,dust
168,0.0,0.0,-0.00023555755615234375,3.434245054070743,119.49561786651611,1444.2191885605869,dust
169,0.0,0.0,-0.000152587890625,3.484359717927873,114.29971885681152,484.05231185638013,dust
170,0.0,0.0,-0.00010585784912109375,3.1983442194459712,84.3512191772461,120.16266727581387,dust
171,0.0,0.0,0.00016021728515625,3.5045051318011247,150.3786268234253,1888.7314710208727,dust
172,0.0,0.0,9.5367431640625e-07,3.490609169005438,123.8232364654541,1406.7911576069698,dust
173,0.0,0.0,-5.054473876953125e-05,3.777901646920327,186.3977508544922,487.5976154857781,dust
174,0.0,0.0,-0.00011539459228515625,4.285130487477545,181.2516803741455,322.40406993787593,dust
175,0.0,0.0,-0.0005426406860351562,3.6655032074331757,148.8523826599121,414.02084408489264,dust
176,0.0,0.0,-0.0019617080688476562,4.377396549955847,50.7872314453125,378.93740509450436,dust
177,0.0,0.0,-0.0029888153076171875,5.029705651333643,96.17872524261475,969.0549341568634,dust
178,0.0,0.0,-5.626678466796875e-05,4.2123002974321935,109.26791477203369,1960.478696795477,dust
179,0.0,0.0,3.337860107421875e-05,5.021527289230107,90.02259254455566,577.8933608843008,dust
180,0.0,0.0,-0.0018711090087890625,3.6483615197030304,93.67308902740479,301.7293976409838,dust
181,0.0,0.0,-0.0006647109985351562,4.017971550651964,105.53171157836914,388.15955116900903,dust
182,0.0,0.0,4.00543212890625e-05,3.781719206159323,124.4895544052124,264.2852340597147,dust
183,0.0,0.0,-0.0005855560302734375,4.707875862568471,143.1292324066162,235.21383067758265,dust
184,0.0,0.0,0.0006055831909179688,4.023615470366167,146.23388481140137,283.6477743964578,dust
185,0.0,0.0,0.0008029937744140625,4.965989421729319,171.66081047058105,89.12533551867428,dust
186,0.0,0.0,-0.0001468658447265625,4.283901193030033,152.29684829711914,301.0649248354457,dust
187,0.0,0.0,3.62396240234375e-05,5.088117598173994,156.48363494873047,165.89810483524343,dust
188,0.0,0.0,0.0008335113525390625,4.522218009482458,149.7458667755127,957.2930556169526,dust
189,0.0,0.0,0.000640869140625,5.18672329839319,162.17457580566406,282.28021702892147,dust
190,0.0,0.0,4.00543212890625e-05,3.6132793410470185,115.94333171844482,211.43050738720115,dust
191,0.0,0.0,-0.0030307769775390625,3.757686966124311,62.66016483306885,701.8066779299901,dust
192,0.0,0.0,-0.0008106231689453125,4.013959227533633,120.06122493743896,372.54089586281174,dust
193,0.0,0.0,-1.9073486328125e-05,4.027616500490694,143.0919075012207,188.00655430821644,dust
194,0.0,0.0,-0.0007047653198242188,3.841700057199887,103.50421142578125,254.16336193308234,dust
195,0.0,0.0,0.0001286204268292683,4.261744457542155,145.6613366996951,217.925233807746,dust
196,0.0,0.0,-0.000544016768292683,3.9716336598384343,102.13399009146342,256.0637692163653,dust
197,0.0,0.0,-0.0005521774291992188,4.53084819821288,159.51664543151855,2112.227025480894,dust
198,0.0,0.0,-0.001224517822265625,4.11095850726997,109.65041446685791,884.6880097197377,dust
199,0.0,0.0,0.000354766845703125,4.918798320795759,167.7615098953247,937.7471891279946,dust
200,0.0,0.0,0.0003509521484375,4.670509215211496,134.26347160339355,661.7367636681818,dust
201,0.0,0.0,-0.00027370452880859375,3.542973443457413,52.70505332946777,813.8537108072455,dust
202,0.00194549560546875,0.49609759444138035,-0.0009126663208007812,3.738407255724269,73.7925033569336,562.4965817550546,dust
203,0.0,0.0,-0.0004024505615234375,3.397468404928077,59.18933296203613,1199.4400231619295,dust
204,0.35237789154052734,89.7321921643873,-0.0007953643798828125,148.68490728060158,128.21920776367188,2610.7355859568343,dust
205,0.7395315170288086,188.03362997766703,-0.0002288818359375,230.84501833445393,70.8599271774292,838.127620243104,dust
206,0.02018451690673828,5.146644396495502,0.0002880096435546875,19.19712630560025,161.66013145446777,828.5646231913364,dust
207,0.07295608520507812,18.59847913692647,0.00029087066650390625,12.442091857227751,107.5118293762207,134.55332304803596,dust
208,0.0024318695068359375,0.6201208102538655,-0.0005016326904296875,7.4233643876468705,135.89717292785645,308.25312517111377,dust
209,0.01823902130126953,4.650617769925701,0.0001964569091796875,12.018875083474995,128.9714126586914,256.7778406771249,dust
210,0.016536712646484375,4.216588261988363,-0.00027751922607421875,12.717177314035325,118.65356731414795,60.88856650934622,dust
211,0.0,0.0,-0.0003376007080078125,7.073573952187871,138.6445665359497,116.49693231905083,dust
212,0.003158346036585366,0.8053682641795754,9.241615853658537e-05,9.648806203349496,115.01519054878048,41.25680430820336,dust
213,0.0,0.0,-0.00019721798780487806,4.451208993117262,117.86307259908537,147.64975793718358,dust
214,0.0,0.0,0.0001697540283203125,1.8227500627363042,40.234670639038086,107.60339984498171,dust
215,0.0,0.0,0.000164031982421875,3.194242450510501,50.228081703186035,54.02269244364146,dust
216,0.0,0.0,0.000141143798828125,2.896860102759092,72.0869369506836,240.16746218450135,dust
217,0.0,0.0,-0.00012969970703125,3.3495750259025954,81.21942901611328,419.4252491155057,dust
218,0.008997917175292969,2.294387917186213,-2.193450927734375e-05,17.34668445539046,84.1798906326294,205.67099801050156,dust
219,0.0,0.0,-4.673004150390625e-05,4.610100743971088,118.0331802368164,125.69680556602543,dust
220,0.0,0.0,-0.003520965576171875,6.890933037371724,225.1297550201416,311.6947935023008,dust
221,0.0,0.0,-0.0003070831298828125,6.556259060973389,169.05842971801758,72.66819966128969,dust
222,0.009970664978027344,2.5424201552368677,-0.0002288818359375,14.752088494366035,132.67192935943604,144.54089203181326,dust
223,0.0024318695068359375,0.6201208102538652,0.00026607513427734375,13.19037716461662,129.19918155670166,193.4719796539412,dust
224,0.00194549560546875,0.49609759444138035,-0.004085540771484375,5.87095880274137,194.68774127960205,360.59179026027715,dust
225,0.0,0.0,0.00031185150146484375,7.026282213234481,154.79602336883545,1215.3762316305513,dust
226,0.0,0.0,-6.771087646484375e-05,6.525460238640335,151.958025932312,388.65257224594103,dust
227,0.0,0.0,-0.00020885467529296875,7.946816400776697,98.86071681976318,178.33246691780923,dust
228,0.0,0.0,-0.0005292892456054688,6.570151048893422,113.07260417938232,124.6975017273126,dust
229,0.0,0.0,0.0001850128173828125,6.9699592248034605,113.70602416992188,270.1001855721697,dust
230,0.0,0.0,0.0005426406860351562,5.932596865880441,152.82279872894287,319.84812489416623,dust
231,0.0,0.0,-0.000270843505859375,8.347049639778561,164.36573028564453,95.62969198072096,dust
232,0.0,0.0,-0.000720977783203125,4.974023299160763,152.31541538238525,253.17886301295775,dust
233,0.0,0.0,1.811981201171875e-05,4.504704475074504,88.86405181884766,298.91330367553746,dust
234,0.0,0.0,-0.000213623046875,3.973184539936483,49.44182300567627,1125.9084902084546,dust
235,0.0,0.0,0.00022792816162109375,4.978566117787523,131.79415225982666,767.304553397018,dust
236,0.0,0.0,0.00022983551025390625,4.794783539399759,123.89261722564697,1525.542285735112,dust
237,0.0,0.0,0.00041103363037109375,6.941967795223718,193.52143573760986,1003.0131914033251,dust
238,0.0,0.0,-1.1444091796875e-05,4.9848155974032125,152.7896203994751,312.056069822791,dust
239,0.0,0.0,-0.000576019287109375,5.227586414417601,134.59124088287354,1259.983999930401,dust
240,0.0,0.0,-0.000457763671875,5.5641191294416785,166.22297286987305,991.9766140471676,dust
241,0.0,0.0,-3.24249267578125e-05,7.578571318528702,198.45727920532227,584.7815535347713,dust
242,0.0,0.0,-0.000274658203125,5.736059113405645,181.7415714263916,465.80866480661683,dust
243,0.0,0.0,-0.0009307861328125,5.064639178803191,131.6150302886963,529.9855320707651,dust
244,0.0,0.0,-0.00014209747314453125,6.618935564830281,172.58201217651367,1004.2838051613408,dust
245,0.0,0.0,-0.000133514404296875,4.661701184566482,116.57241630554199,824.1092082407489,dust
246,0.0,0.0,-0.0002460479736328125,4.365863739509223,86.00418853759766,682.0818611182622,dust
247,0.0,0.0,-0.0001838795731707317,4.812773403688306,111.34855849847561,742.2492510661273,dust
248,0.0,0.0,3.715701219512195e-05,4.536973131241309,83.22696741615853,594.9284829337703,dust
249,0.0,0.0,6.67572021484375e-06,4.626978874161978,114.02602100372314,184.17028333369532,dust
250,0.0,0.0,0.00023365020751953125,4.444222395663928,91.14098834991455,264.4405533841306,dust
251,0.0,0.0,0.00010395050048828125,4.579785336179157,98.57396793365479,68.26873490628905,dust
252,0.0,0.0,-0.0001697540283203125,4.7242564866865,96.50293731689453,1117.7525052576675,dust
253,0.0,0.0,7.724761962890625e-05,4.668471330397551,105.59374618530273,269.3251216411445,dust
254,0.00194549560546875,0.49609759444138035,0.00034046173095703125,4.798569563346064,107.3171157836914,535.2707182498998,dust
255,0.0,0.0,0.00024318695068359375,4.2589311008332515,60.7609338760376,795.408592360609,dust
256,0.0017023086547851562,0.4340858091154586,-0.0021982192993164062,37.50210755644236,81.67294788360596,370.8496552221861,dust
257,0.030641555786132812,7.812657820522871,0.00015544891357421875,49.0698308703053,183.2924566268921,503.270045636587,dust
258,4.115209579467773,1032.443492881338,-0.00029754638671875,139.63679304806283,133.1644515991211,357.3349685347057,dust
259,1.5172433853149414,384.5950357650279,8.487701416015625e-05,82.60172366375481,150.17586135864258,508.83445211602594,dust
260,0.0,0.0,-0.0017852783203125,33.06253114505671,44.743205070495605,1005.9724884854613,dust
261,0.0,0.0,0.0004673004150390625,41.79917885877876,132.2677755355835,581.425733739654,dust
262,0.018482208251953125,4.712621512226178,-0.00014972686767578125,32.34583947800879,85.80638027191162,685.8314603373566,dust
263,0.014591217041015625,3.7205474418442464,-5.7220458984375e-06,38.29617118832175,128.78324508666992,471.6092272532169,dust
264,0.0,0.0,-0.00015735626220703125,37.855038618121974,121.77978229522705,880.6365713393194,dust
265,0.08730411529541016,22.254927391782076,-1.621246337890625e-05,56.43361949894319,124.2042293548584,325.4819758259338,dust
266,0.10286808013916016,26.220778593574323,-0.0001163482666015625,58.3446693285041,144.30282974243164,320.070428317631,dust
267,0.10602951049804688,27.026282919905498,-0.000804901123046875,87.13807804170938,35.44480323791504,400.94447643451764,dust
268,0.1087045669555664,27.707847890792436,-0.0015268325805664062,86.1560960345653,59.14004993438721,443.76325440119786,dust
269,0.25145530700683594,64.05787351532126,-0.017226219177246094,66.96199402122723,100.30044174194336,200.80177310503495,dust
270,0.38374900817871094,97.70873378429313,-0.011003494262695312,65.42181495827026,125.16089725494385,1496.759793797902,dust
271,0.006316692073170732,1.6107165780597927,-0.003163109756097561,46.058970558761075,150.98373951981708,2420.5096241257484,dust
272,0.03474180640243903,8.857953639509844,-0.004329268292682927,54.45496410804582,182.5988328887195,1442.342272837546,dust
